job_id,job_title,job_ad_details,nation_short_desc,y_true,LLM_answer,Accuracy
70451682,lead generation executive,"job highlights positive stable and pleasant work environment 5 day work week (9am-6pm) exciting and interesting marketing related work role job description as a lead generation executive, you will be responsible for generating lead call lists for small and medium enterprises and working with the sales department to generate leads list for respective industries some key qualities that will suit the role resourceful and creative in lead sourcing savvy with internet and google search tools meticulous and attentive to details able to work productively at moderate speed able to work independently work location : southkey johor baru working hours : monday to friday 9am - 6pm compensation details basic salary: myr 3000 incentives :rm500 - 1000 total package: myr 3000 – myr 4000 / month other benefits positive and stable work environment 5-day work week mon – friday (9am – 6pm) annual leave & bonus full rated epf +socso medical insurance coverage and medical leave training with senior managers provided requirements you will need to possess min spm form 5 / diploma / degree 2 years of work experience responsible and reliable focused, diligent, discliplined intermediate knowledge of ms word / excel if you fit the profile and you are looking for an interesting marketing related job in a stable work environment apply now indicating your last drawn and expected salary we regret that due to overwhelming response only shortlisted candidates will be notified",my,3000-4000-myr-monthly,3000-4000-myr-monthly,True
76536202,structural design engineer - formwork & scaffolding,"as structural design engineer, you will be responsible for designing and analyzing structural for formwork components and systems as well as providing technical support for other teams. this job will be based in jakarta client details our client is a multinational company who specializes in providing support to the construction industry. they are currently looking to expand their business in indonesia. description prepare structural analysis, design calculations, and shop drawings according to local standard and code regulations coordinate with clients, consultants, and other related parties to ensure project specifications are met occasionally conduct job site visits or meeting to assess structural integrity and identify potential issues develop and implement innovative solutions and potential design improvements. evaluate the feasibility of proposed designs and make recommendations based on cost, performance, and safety considerations prepare reports and presentations to communicate design concepts, analyses, and recommendations to clients and stakeholders profile minimum bachelor's degree in civil / structural engineering or related field minimum of 3 years of experience as structural engineer in the construction industry, preferably with experience in formwork industry familiar with construction software programs such as autocad software and 3d modelling familiar with relevant construction codes, construction procedures, and health and safety standards good communication skills, growth minded, professional, and self-motivating fluent in english and able to work in a multicultural environment job offer great career prospects as the growth opportunity in the company is tremendous opportunity to work on various projects across the country to apply online please click the 'apply' button below. for a confidential discussion about this role please contact antonius trianto on +62 21 2958 8899.",id,0-0-none-none,0-0-none-none,True
73208338,trader (flow/exotic products ),"responsibilities: trade mainly flow/exotic products and some cash products for p&l generation, including cash equities, index and single stock options and delta-one products work with dealing, sales and structuring to provide solutions and pricing for block trades, option products, and execute these trades in an efficient manner manage day to day risk of transactions for the desk and implement various hedging methodologies to prevail cross cycles and events work with middle office, technology, operations, and risk management team in relation to trade issues and development plans develop and participate in trading strategies, positions, system optimization and risk monitoring tools requirements: degree holder in finance, mathematics, sciences, engineering or related discipline(s) 3 to 5 years of experience in equity derivatives trading with cash equities trading experience good understandings of vanilla, and exotic/flow products and ability to further develop proactively prior experiences in flow/exotic trading, trading technology, quant strategist and structured products are highly desirable strong technical skills, since a lot of the work would be to continue the effort to build up their systems strong work ethic and desire to learn, ambitious is a must ability to think fast and critically, solve various problems arising from trading, risk and operations excellent command of english and chinese",hk,0-0-none-none,0-0-none-none,True
72593577,兼職中學工友/校工,"32-23-0032682 la 兼職 dehuy3lky2hooey0wud4bwnpnui4avvulzcyqmtjng9wau9zd2cwsdhuzz0= 14/12/2023 兼職中學工友/校工** 曾璧山(崇蘭)中學 馬鞍山 教育服務業 每小時$80.00 - $90.00, 星期一至五: 上午7時半至中午12時半及星期六: 上午8時至中午12時, 每週工作6天",hk,80-90-hkd-hourly,80.00-90.00-hkd-hourly,False
60040933,director (digital capability),"drive a department wide uplift in digital capabilities. position status fixed term temporary position type flexible full-time occupational group management classification so workplace location brisbane - north job ad reference qld/469647/23 closing date 17-feb-2023 yearly salary $142642 - $156491 fortnightly salary $5467.50 - $5998.30 total remuneration salary other job duration 31/12/2023 with possible extension contact person josef bourke contact details ph: (07) 3066 1270 access the national relay service drive a department wide uplift in digital capabilities through a focus on: experimentation, learning and improvement, putting the customer at the centre of everything we do, championing digital capabilities both within the department and across the sector, and leading a team of skilled and experienced professionals to deliver digital capabilities and outcomes. in the role you will: • be responsible and accountable for leading development of the department's digital strategy: (ensuring alignment with the queensland government's digital strategy and whole-of-government direction) and working with tmr teams to deliver against agreed strategic objectives. • provide operational management and strategic leadership for a team of skilled and experienced professionals to achieve strategic goals and objectives, deliver digital capabilities and outcomes and maintain a highly skilled and motivated workforce. • promote methodologies and advocate for digital capabilities within the department and across the sector. • lead the successful delivery of digital pocs across the department to support future capability direction and investment decisions. • facilitate awareness and lead adoption of contemporary digital delivery practices within the department - taking into account existing governance, funding and procurement requirements and supporting any approved changes. • provide strategic advice and guidance to executive management on emerging digital capabilities and new ways of working to unleash the potential of emerging technologies and support innovative delivery approaches. • support the development of new digital capabilities. • develop and maintain positive relationships with key internal and external stakeholders. • contribute proactively as a member of the leadership team to develop a collaborative team culture across the branch, with a focus on achieving improved customer outcomes. about you: demonstrated experience leading digital capability programs within large organisations demonstrated experience leading organisational change programs. leads development of culture that encourages innovation, risk-taking and collaboration. embraces change and leads with focus - demonstrates flexibility in response to change and supports the workforce to embrace new expectations through clarity of the intended outcomes stimulates ideas and innovation -supports the team to generate actionable insights from data and empowers the use of technology to drive new efficiencies develops and mobilises talent -team capacity by bringing together people of diverse discipline, background, and perspective builds enduring relationships -sets up connections for the team across the organisation to drive collaborative delivery of services purses continuous growth - broadens knowledge and perspective by seeking new collaborations and experiences and participating in development initiatives applications to remain current for 12 months. job ad reference: qld/469647/23 closing date: friday, 17 february 2023",aus,142642-156491-aud-annual,142642-156491-aud-annual,True
75251944,senior engineer process wire bond,"driving decarbonization and digitalization. together. infineon designs, develops, manufactures, and markets a broad range of semiconductors and semiconductor-based solutions, focusing on key markets in the automotive, industrial, and consumer sectors. its products range from standard components to special components for digital, analog, and mixed-signal applications to customer-specific solutions together with the appropriate software. we are on a journey to create the best infineon for everyone. this means we embrace diversity and inclusion and welcome everyone for who they are. at infineon, we offer a working environment characterized by trust, openness, respect and tolerance and are committed to give all applicants and employees equal opportunities. we base our recruiting decisions on the applicant´s experience and skills. please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process. in your new role you will: monitor pm activities, oee & mtba performance, quality and yield of assembly processes (mold, xray, plasma and oven) trouble-shooting machine issues and drive for improvement activities in order to stabilize the machine performance spare parts management on usage, budget control. and provide proposal / improvement plan on maintenance cost reduction assist in monitoring, improving, analyzing and in control processes, materials, tooling and equipment & updating of relevant documents support to optimize machine performance and efficiency by using adequate problem solving tool available you are best equipped for this task if you have: bachelor degree in engineering course with 5 years working experience in semiconductor field possessed good analytical and problem solving skills basic problem solving skill good understanding of mold machine mechanism and capable to perform pm activities capable to trouble-shooting machine issues and drive for improvement activities.",my,0-0-none-none,0-0-none-none,True
75689864,home care cleaning for the elderly,"we are on the lookout for a caring and dependable individual to provide essential home cleaning services to our elderly clients. make a difference in their lives by maintaining their homes. role overview: as a home care cleaner, your role is pivotal in ensuring our clients' homes are clean and safe. key responsibilities: customized cleaning: tailor your cleaning approach to meet the unique needs and preferences of each client, including tasks like dusting, vacuuming, mopping, and maintaining bathrooms and kitchens. household assistance: lend a helping hand with laundry, ironing, and changing bed linens. companionship: offer friendly interaction and support, enhancing our clients' day-to-day life. health and safety vigilance: report any changes in clients' conditions or concerns to your supervisor promptly. why choose this role? travel support: we cover your travel time and mileage, ensuring a stress-free commute between clients. convenient client location: enjoy a structured schedule with clients' homes situated close to each other. supportive management: our home care cleaning team is backed by a management that prioritizes your needs and offers comprehensive support. attractive compensation: earn $28.80 per hour plus superannuation. this part-time position includes benefits like sick leave, annual leave, and more. consistent client interaction: develop lasting relationships with clients through a fortnightly roster. comprehensive induction: receive thorough training and detailed information about your role to ensure your success. requirements: background check: current police check. reliable transportation: own a dependable car/vehicle. apply now and make a difference! we're excited to welcome a new member to our compassionate team. if you're looking to enrich lives while working in a supportive and rewarding environment, please get in touch with us!",aus,29-29-aud-hourly,28.80-28.80-aud-hourly,False
71709020,ambank recovery officr /call centre,"***contact person : en.aaron ( whatsapp & call )*** peluang jawatan kosong sebagai recovery officer di antara capital resources sdn hbd (plaza pekeliling ,jln ipoh kl) kelayakan • spm/stpm/cert/diploma • mempunyai pengalaman dalam bidang berkaitan amatlah digalakkan memohon • warganegara malaysia • berdisiplin dan menepati masa • boleh berkomunikasi dengan baik • boleh bekerja secara berkumpulan kelebihan gaji rm 1500.00 - 2500.00 (mengikut pengalaman dalam bidang recovery) potongan epf & socso komisyen +bonus yang lumayan mengikut prestasi kenaikan gaji/pangkat mengikut prestasi cuti tahunan/cuti umum latihan akan diberikan bekerja dalam suasana yang ceria dan selesa ***contact person : en.aaron ( whatsapp & call )*** summary of role requirements: looking for candidates available to work: monday: morning tuesday: morning wednesday: morning thursday: morning friday: morning no experience required for this role working rights required for this role expected start date for role: 01 december 2023",my,1500-2500-myr-monthly,1500-2500-myr-monthly,True
77127266,administration officer - safe staffing levels,"administration officer - safe staffing levels organisation / entity: western nsw local health district job category: administration and clerical job location: regional nsw / bathurst & central west nsw job reference number: req495830 work type: full-time total remuneration package: $66027.58 - $68085.5 closing date: 09/07/2024 - 11:59 pm , employment type: temporary full time (up to 30 june 2025) (job share may be considered) position classification : administration officer level 3remuneration: $66,027.58 - $68,085.50 pa (+ superannuation + salary packaging options) location: orange, nsw – find out morehours per week: 38 applications close: 9 july 2024 – 11:59pm administration officer- safe staffing levelsquality clinical safety & nursing directorate about the role the safe staffing levels (ssl) administration officer role will support the work activities of the ssl nurse/midwife manager in the implementation of ssl across the lhd/sn. this role may provide functions across the local health district, work closely with existing administrative staff, and complement existing roles, systems and processes in each organisation. the role will provide timely and accurate administrative / transactional services for members of the ssl team under the direction of the ssl nurse/midwife manager. the role will work under broad supervision but will be required to take some independent action. scope exists for exercising initiative in the application of established work practices and procedures. decisions affecting the overall functioning and management of the ssl project remain the responsibility of the nurse/midwife manager. to find out more about the role click to view the position description a career with western nsw means you can challenge yourself, make an impact and shape the future of rural health. to explore the benefits of a career in our local health district, visit the wnswlhd website. to apply for this role: click ‘apply’ create a profile in the recruitment & onboarding (rob) system or sign in using your existing login upload your current resume answer the selection criteria role-related enquiries: please contact luke marks on 02 6369 3515 or at for more information. additional information for applicants: all suitably qualified aboriginal people are encouraged to apply for this position. this is a targeted position under gse rule 26. where possible, affirmative action will be applied to support employment of eligible persons. this recruitment may be used to create an eligibility list for similar roles in the future (ongoing or temporary). western nsw is committed to creating a safe and accessible workplace that promotes diversity, inclusion and belonging. as a vibrant and diverse region, rich in community and culture, we welcome applications from all people to build a respectful workplace dedicated to delivering the best health outcomes for our community. to find out more about the remuneration and conditions, visit nsw public health system awards for more information, visit a guide to employment with wnswlhd",aus,66028-68086-aud-annual,66027.58-68085.50-aud-annual,False
55655705,research specialist,"progressive flexible working plus 5 weeks annual leave a diverse and inclusive environment that values lifelong learning opportunities nzte has a focus on holistic wellbeing to support you to be your best self job security working for a nz government agency ka rere a kupu mihi ki te mata o te whenua e tau ai ki tēnā, ki tēnā huri noa – e mihi atu ana. i tēnei wa tonu nei e tonoa ana ō pūkenga nui, ō wheako me ō mōhiotanga kia whakaeke mai ki te waka whakatutuki kaupapa e mea nei ko te taurapa tūhono. kua takoto te mānuka, ā, tautoko mai, ārahi mai i ngā pakihi hohoko o aotearoa kia whāia nei ngā pae tawhiti hōu, hihira anō hoki. to those near and far, greetings to you all. we look forward to you bringing your valuable skills, experience and knowledge to join our team aboard the forever moving waka, te taurapa tūhono | new zealand trade and enterprise (nzte). this is the call, to rise to the occasion, and help guide new zealand export businesses to exciting new horizons. this role is based in auckland. new zealand trade and enterprise (nzte), te taurapa tūhono, is aotearoa's international business development agency, we help companies grow bigger, better, faster, for the good of aotearoa. we are seeking applications for our research specialist to join our customer capability team, within customer solutions group. our customer solutions mission is to provide fast and flexible matching of expertise, knowledge, and experiences to our customers, enabled by digital. our promise is for a customer with a growth opportunity or challenge, we provide access to the right people (know-who) and knowledge (know-how) to enable them to grow bigger, better, faster. our teams are interdependent, collaborating closely to deliver value to customers. we aim to do more for more customers, and this is your opportunity to play a key role and make a positive contribution to this exciting challenge. he aha ō painga ki tēnei mahi | why you will love working here: nzte is a global organisation where we work across 24 different time zones and 100 countries and offer flexibility because of this. we know that life isn’t all about work so we will give you the right technology to allow you to work anywhere and balance your time. work life balance is truly important to us. on top of this, we also offer 5 weeks annual leave so you can have that extra time in the year to enjoy what you love doing! career development is another huge part of working at nzte and we will help you with your aspirations and work with you to get you there – being a learning environment that encourages adventure and experimentation, what better place to grow your career! he aha tāu e mahi ana | what you'll be doing: provide specialist market research and analysis to achieve greater impact and insight for our customers collaboratively develop research proposals in conjunction with nzte’s customers, customer managers and international teams conduct extensive and targeted primary and secondary market research from initial scoping and planning phases to analysis and storytelling of recommendations analyse and interpret trends, patterns and correlations within data to create thought-provoking customer insights underpinned by a sound commercial understanding produce thorough and well organised reports, presentations and graphics to summarise and explain research findings and their implications be a champion for developing a research community across nzte and collaborating across teams and borders he aha e whai ake nei | what's next: for more information please read the position description - research specialist and apply online attaching your cv and cover letter by 9am friday 11th february 2022 (nzdt). nzte has a vaccination policy, further details will be available through discussions with a talent acquisition specialist if we progress your application. nzte is committed to uplifting the mana of māori as tāngata whenua and recognise te tiriti ō waitangi/ the treaty of waitangi as aotearoa’s founding document.",nz,0-0-none-none,0-0-none-none,True
